osm_type,osm_id,name,amenity,addr_city,addr_street,addr_housenumber,addr_postcode,website,phone,lat,lon
node,5787168542,Taverna Llorenç - Botero,restaurant,,,,,,,38.7284360,0.0415433
node,5790021458,Sale & Pepe Centro,restaurant,,calle de Muñoz,3,03002,https://www.gruposalepepe.com,,38.3450668,-0.4826738
node,5790054153,Sale & Pepe,restaurant,,Carrer Teniente Álvarez Soto,5,03001,https://www.gruposalepepe.com,,38.3455411,-0.4854117
node,5790951853,Kento Shop,restaurant,Alicante,Avenida Federico Soto,15,03003,https://kento.shop/,+34 627 355 724,38.3452777,-0.4904191
node,5794466226,La Penya,cafe,,,,,,,38.8244962,-0.6024433
node,5795746994,El Mar,restaurant,,,,,,,38.2826842,-0.5209283
node,5795746995,el Saladar,restaurant,,,,,,,38.2825874,-0.5209336
node,5798207955,Strandcafe,restaurant,,,,,,,37.8829838,-0.7539935
node,5805118857,Los Celtas,restaurant,,,,,,,37.8833083,-0.7548164
node,5812625653,Vistamar,restaurant,,,,,,,37.8674340,-0.7604732
node,5813353854,Charlies,restaurant,,,,,,,38.3453738,-0.4832860
node,5813384353,Miss Sushi,restaurant,Alicante/Alacant,calle Castaños,3,03001,https://misssushi.es,+34 966 44 40 06,38.3439947,-0.4849190
node,5813384354,Sal y Pepe,restaurant,,calle Miguel Soler,,,,,38.3451947,-0.4827589
node,5813384355,Coffee Nutz,cafe,,Rambla de Méndez Núñez,,,,,38.3475316,-0.4845614
node,5814579095,Cervecería El Romero,restaurant,Sant Joan d'Alacant,Calle Doctor Ivorra,11,03550,,,38.3968106,-0.4326779
node,5814579096,Kan le bo,restaurant,Sant Joan d'Alacant,Calle Doctor Ivorra,,03550,,,38.3966393,-0.4328844
node,5814579098,La Calaca,restaurant,Sant Joan d'Alacant,Calle Doctor Ivorra,,03550,,+34 691991284,38.3973446,-0.4329729
node,5814679377,Restaurante Sabor del sur,restaurant,,calle Ramón de Campoamor,5,,,,38.3969857,-0.4370689
node,5814681726,Asador El Botxo,restaurant,,,,,,,38.3972368,-0.4350993
node,5814681729,París,cafe,,,,,,,38.3970622,-0.4349210
node,5814681985,Bar Rovira,bar,,,,,,,38.3960160,-0.4339966
node,5814683493,La Llar,restaurant,,,,,,,38.3956851,-0.4349376
node,5817601151,Restaurante Meson San Jose,restaurant,Callosa d'en Sarrià,Ctra. De Bolulla,12,03510,,,38.6501817,-0.1209361
node,5817713004,Bar Pere,bar,Callosa d'en Sarrià,Carretera d'Alacant,9,03510,,,38.6491641,-0.1216020
node,5817722043,Bar Surtidor,bar,,,,,,,38.6479196,-0.1205550
node,5817722534,Fonda Galiana,restaurant,,,,,,,38.6492522,-0.1207846
node,5817723379,Bar Centro,bar,,,,,,,38.6501748,-0.1218713
node,5817724077,Bar Bernia,bar,Callosa d'en Sarrià,Carretera d'Alcoi,12,03510,,,38.6501251,-0.1224336
node,5817773827,Bar Plaça,bar,,,,,,,38.6513544,-0.1227312
node,5817777931,Bar Caluja,bar,,,,,,,38.6500351,-0.1216963
node,5820208157,Rincón de Adriana,restaurant,,Avinguda de la Malva-rosa,52,,,,39.4792414,-0.3279551
node,5825191661,Jardín Urbano,restaurant,,,,,,,39.4625698,-0.3685955
node,5825357203,Restaurant la Fontseca,restaurant,la Pobla Tornesa,,,12191,https://www.hostallafontseca.com/es-es,,40.1058453,-0.0049368
node,5826753395,Tapería Pato Andaluz,restaurant,,,,,,,38.4181872,-0.4456219
node,5826753731,"Qué vols, qué més",cafe,,,,,,,38.4181456,-0.4451324
node,5826759141,El Lago,restaurant,,,,,,,38.7840811,-0.3432260
node,5830764385,Merebdero,restaurant,,,,,,,39.7359154,-0.1823776
node,5830764485,Orxateria Gelateria Paqui,cafe,,,,,,,39.7352059,-0.1828967
node,5831705006,Les Salines - Arròs i Brases,restaurant,,Avinguda de les Salines,,,,,39.7107163,-0.1955745
node,5832778985,Crystal,restaurant,,,,,,,38.0834210,-0.6521758
node,5834968285,Sequer lo Blanch,restaurant,,Camino Hondo,23,46120,https://www.sequerloblanch.com/,+34 672782700,39.4958434,-0.3378309
node,5836895760,Goiko Grill,restaurant,Alicante,calle Pablo Iglesias,5,,,,38.3474837,-0.4882346
node,5836897881,Cocinalia,restaurant,Alicante,calle Pablo Iglesias,,,,,38.3474092,-0.4879773
node,5836910979,La Bodeguita de Triana,restaurant,Sant Joan d'Alacant,Avenida Diagonal,,03550,,,38.3981181,-0.4328442
node,5836951008,Bar,restaurant,Sant Joan d'Alacant,Calle 6 de diciembre,,03550,,,38.3961511,-0.4352716
node,5838430286,Coffe del mar,cafe,,Calle de las Orquídeas,2-7,03189,,,37.9310956,-0.7208901
node,5838430287,El Pale Restaurante,restaurant,,Calle Niágara,,,,+34655266817,37.9353846,-0.7238094
node,5838443986,Chez Danne Bar Restaurante,restaurant,,,,,,+34685478955,37.9893881,-0.6928001
node,5838581885,De Bassus La Zenia,restaurant,,Calle Malaquita,1,,,,37.9256731,-0.7351665
node,5841847961,Tuta-Pita,restaurant,Picasent,Avinguda del Nord,39,46220,,,39.3659417,-0.4587578
node,5841862092,El Moset,restaurant,,Avinguda del Nord,35,,,,39.3656514,-0.4583153
node,5843649057,Bardo,bar,,Calle ernesto pastor soler,1,,,,39.3668663,-0.4583413
node,5844102142,Pizzeria Ortiz,restaurant,,,,,,,39.3659517,-0.4570970
node,5844114705,La Morgana,bar,,,,,,,39.3662596,-0.4593054
node,5848619390,Sushi Bar,restaurant,,,,46940,,,39.4910952,-0.4622564
node,5852150885,Restaurante Levante,restaurant,,Carrer del Mestre Joaquim Rodrigo,4,46510,https://www.restaurantelevante.com/levante.htm,+34 962 63 60 70,39.7356266,-0.2654612
node,5853479687,Trossets,restaurant,,Carrer Trossets,,03740,,,38.7775476,0.0830162
node,5857557552,Tulsa Café,bar,,Carrer de Juan Giner,11,,,+34 679 93 26 27,39.4846949,-0.3594120
node,5866589418,Café de las Luces,cafe,València,Carrer de la Guàrdia Civil,20,46020,,,39.4813531,-0.3568916
node,5869691685,El Llorer,restaurant,,Carrer Julián de Ribera,34,46740,,+34 666 42 41 43,39.1211996,-0.4494656
node,5869694285,Ribera,restaurant,,Carrer Julián de Ribera,29,46740,https://www.restaurantribera.com/,+34 647 83 91 72,39.1213359,-0.4496320
node,5873931200,La Comandand&cia,restaurant,,,,,,,38.8420915,0.1113957
node,5873931201,La Xerna,restaurant,,,,,,,38.8421349,0.1113259
node,5873931217,Benito,restaurant,,,,,,,38.8414107,0.1076123
node,5873931240,Zapata,restaurant,,,,,,,38.8401026,0.1099103
node,5873931242,Blava,cafe,,,,,,,38.8397614,0.1099800
node,5873931249,Mediterranea,cafe,,,,,,,38.8392741,0.1081494
node,5873931278,Ole María,restaurant,,,,,,,38.7396019,0.2166157
node,5873941595,Movida Denia,restaurant,,,,,,,38.8442506,0.1102123
node,5873941630,L'Escut,restaurant,,,,,,,38.7557294,0.2087962
node,5873941690,Las Moratillas,restaurant,,,,,,,39.4506033,-0.9298046
node,5873941702,La Vecchia Roma,restaurant,,,,,https://lavecchiaromadenia.com/,+3496 642 17 13,38.8416542,0.1082544
node,5873941713,La Via,cafe,,,,,,,38.8396624,0.1089995
node,5873941723,Casa Pepe,restaurant,,,,,,,38.7393817,0.2241960
node,5873941727,ChaCha,restaurant,,,,,https://www.chacha.es/,,38.7608597,0.2008905
node,5873943594,Galiana,restaurant,,,,,,,38.8404625,0.1072571
node,5874107790,Budha Palace,restaurant,,,,,,,38.7728454,0.1851001
node,5874107853,Ideal's,bar,,Avinguda de L'Ametlla de Mar,,,,,38.5396727,-0.1043423
node,5874107855,Med 66,cafe,Benidorm,,,,,,38.5346747,-0.1079345
node,5874107877,The Brunch Box,cafe,Benidorm,Avenida del Mediterráneo,47,,,,38.5359911,-0.1109913
node,5874107882,Jardín,restaurant,,,,,,,38.7897911,0.1715349
node,5874126190,Trencall Jávea,restaurant,,,,,,,38.7461026,0.2151658
node,5874126235,Tropical,restaurant,,Avenida del Doctor Severo Ochoa,6,,,,38.5417311,-0.1034021
node,5874126236,China Garden,restaurant,,,,,,,38.5394117,-0.1044596
node,5874126252,Vicent,bar,,,,,,,38.7718872,0.1856630
node,5874126255,Dance Cafe,bar,,,,,,,38.7593100,0.2037632
node,5874126265,Casa Marle,restaurant,,,,,,,38.7744934,0.1867550
node,5874126272,El Replanell,restaurant,,,,,https://www.replanell.com/,+34 966424151,38.8292463,0.0617834
node,5874126273,San Giuseppe,restaurant,,,,,,,38.8521086,0.0730580
node,5874127885,Flor de Sal,restaurant,,,,,,,38.7609658,0.1988632
node,5874127914,Amigo,restaurant,Benidorm,,,,,,38.5344513,-0.1075416
node,5874127938,La Manole,bar,,,,,,,38.7744387,0.1870046
node,5874128085,El Trovador,restaurant,,,,,,,38.7389829,0.2105654
node,5874128086,Pad Thai,restaurant,,,,,,,38.7729557,0.1854853
node,5874128103,Brisa Beach,cafe,,,,,,,38.5335922,-0.1085507
node,5874128119,La Manzana,restaurant,,,,,,,38.8544276,0.0735250
node,5874133387,Las Olas,bar,,,,,,,38.7663440,0.1889713
node,5874133392,Cala Clemence,restaurant,,,,,,,38.7525517,0.2236908
node,5874133393,El Rincón del Sol,cafe,,,,,,,38.7711485,0.1913156
node,5874133395,Manhattan,cafe,,,,,,,38.7744636,0.1869024
node,5874136992,Tandoori,restaurant,,,,,,,38.8393313,0.1100318
node,5874687850,Chino Internacional,restaurant,,,,,,,38.8368253,0.1044944
node,5883336385,Patxi,bar,,,,,,,38.8476706,-0.1135994
node,5887437285,La Caña,bar,,,,,,,38.2456112,-0.8112869
node,5887437286,Caché,bar,,,,,,,38.2456544,-0.8110147
node,5887437287,Absenta,bar,,,,,,,38.2457323,-0.8104581
node,5887437288,Barra Jose,restaurant,,,,,,,38.2455311,-0.8104152
node,5887437289,Candilejas,bar,,,,,,,38.2454542,-0.8103937
node,5887437290,Cafetería D'Or,cafe,,,,,,,38.2453489,-0.8105064
node,5887437293,D'Elias,restaurant,,,,,,,38.2452655,-0.8101715
node,5887437294,Casa Tomás,restaurant,,,,,,,38.2458553,-0.8102778
node,5887437295,La Picaeta,bar,,,,,,,38.2460579,-0.8112412
node,5887437296,The Corner Irish Pub,bar,,,,,,,38.2447903,-0.8111369
node,5887437297,La Oca,cafe,,,,,,,38.2458405,-0.8106210
node,5887437298,El Timón,bar,,,,,,,38.2453072,-0.8117571
node,5887437299,Kuore 79,bar,,,,,,,38.2452938,-0.8124494
node,5890166436,Bar Morena,bar,,,,,,,38.2433680,-0.8121006
node,5890166437,Estarman,bar,,,,,,,38.2436053,-0.8124232
node,5893492985,Wok Hong,restaurant,,,,,,,38.1998947,-0.5694105
node,5893985585,La Piazza,restaurant,,,,,,,37.9303479,-0.7667605
node,5907840626,Cleo's,restaurant,,,,,,+34 657 82 38 34,39.5038727,-0.4105392
node,5908302695,Bierwinkel,restaurant,,,,,,,39.5305521,-0.4405962
node,5908302709,La Tagliatella,restaurant,,,,,,,39.5296620,-0.4417341
node,5908302710,Miss Sushi,restaurant,,,,,,,39.5294246,-0.4414312
node,5908678786,Vela,restaurant,,,,,,,39.4672467,-0.3693731
node,5908915685,La Taula d'Irta,restaurant,,,,,,,40.2706508,0.3071981
node,5909518246,Canela Ibericos,restaurant,València,Carrer de Quart,49,46001,,,39.4757458,-0.3836845
node,5911346065,La Orquídea,cafe,Alicante,calle Carmen Tato,20,,,,38.3474114,-0.4949749
node,5912441844,Voltereta,restaurant,,,,46015,,,39.4926094,-0.4002685
node,5912441846,Pinsa di Roma,restaurant,,,,46015,https://www.pinsadiroma.es/,,39.4923900,-0.4001003
node,5919088994,Bar pizzería casa Pepa,cafe,Benferri,Carretera abanilla,35,03316,,,38.1458053,-0.9625188
node,5920254481,Coffee Blue,cafe,,,,,,,39.4997608,-0.4092672
node,5924727760,Ninda,restaurant,València,Carrer del Reverend Rafael Tramoyeres,11,46020,,,39.4851417,-0.3610164
node,5924948665,Bar Restaurante Terraza Malvarrosa,restaurant,,,,,,,39.4769661,-0.3252478
node,5937935918,Salsa,restaurant,,,,,,,39.4847399,-0.3605498
node,5938749085,pizzas,restaurant,,,,,,,39.4563957,-0.3634179
node,5941333186,Hommus Falafel,restaurant,,,,,,,39.4760046,-0.3766022
node,5951618635,La Viña,restaurant,,,,,,,38.2447363,-0.8081751
node,5951618640,Teules,restaurant,,,,,,,38.2454331,-0.8091900
node,5956799489,Panadería Cafetería Eva,cafe,,,,,,,39.8280159,-0.2369581
node,5958362187,El Caramelito,restaurant,,,,,,,39.1445308,-0.4042014
node,5960057996,La Búfala,restaurant,València,Carrer de la Reial Acadèmia de Cultura Valenciana,4,46020,https://www.pizzerialabufala.es/,,39.4824582,-0.3567995
node,5960057998,El LLumí,restaurant,,,,,,,39.4818190,-0.3574867
node,5960058001,Il Roso,restaurant,,,,,,,39.4817268,-0.3565920
node,5960058007,Dacapo,restaurant,,,,,,,39.4810644,-0.3571452
node,5960058057,Andaaz,restaurant,,,,,https://andaaz.es,,39.4802115,-0.3573498
node,5960058079,Mesón Asador D Donosti,restaurant,,,,,,,39.4792512,-0.3563923
node,5960058080,Foc,cafe,,,,,,,39.4791354,-0.3562150
node,5960060890,Osaka,restaurant,,,,,,,39.4789908,-0.3560324
node,5963501649,Churrería San Roque,cafe,,,,,,,38.3858191,-0.7740905
node,5963989385,Bon Gusto,restaurant,,,,,,,39.4754052,-0.3773646
node,5964996860,Kiosko Pinosol,restaurant,,,,,,,38.7562582,0.1813388
node,5965002620,Nau Nau,restaurant,Xàbia / Jávea,Puerto de Jávea,,03730,,+34 96579 7019,38.7987296,0.1867547
node,5965700144,Bar La Plaza,bar,,,,,,,39.7248728,-0.9727884
node,5967054238,Himalaya Tandoori,restaurant,,,,,,,38.5939513,-0.0534855
node,5967056643,Casa del Mar,restaurant,,,,,,,38.5980032,-0.0489254
node,5967067933,Casa del Jamón,restaurant,,,,,,,38.5982857,-0.0487351
node,5967110810,Casa Vital,restaurant,,,,,,,38.5996066,-0.0503534
node,5967112321,L'Obrador,restaurant,,,,,,,38.5995017,-0.0508574
node,5967124233,La Llar de Santos,restaurant,,,,,,,38.5986402,-0.0511450
node,5967128637,Marlin,restaurant,,,,,,,38.5936122,-0.0540452
node,5967128718,Díferens,restaurant,,,,,,,38.5923239,-0.0551799
node,5967136230,Castell del Port,restaurant,,,,,,,38.5914010,-0.0559858
node,5967140566,Faré,restaurant,,,,,,,38.5931291,-0.0545219
node,5967141027,Las Coronas,restaurant,,,,,,,38.5929485,-0.0547168
node,5967141028,Maná,restaurant,,,,,,,38.5933799,-0.0542724
node,5968896143,La Tentación,cafe,Sant Joan d'Alacant,San Miguel Tarazona,4,03550,,+34 922815265,38.4009548,-0.4369117
node,5969007256,Marietta,restaurant,Sant Joan d'Alacant,Capitán Juan Martí,28,03550,,+34 966274487,38.3967271,-0.4364410
node,5969007257,Marco & BO,restaurant,Sant Joan d'Alacant,Pintor Picasso,,03550,http://marcoandbo.es/,+34 965641816;+34 633406369,38.3964772,-0.4365651
node,5969567288,Bar Nou Granada,bar,Sant Joan d'Alacant,Capitán Juan Martín,,03550,,,38.3970082,-0.4346359
node,5969567289,Cafetería con Encanto,cafe,Sant Joan d'Alacant,Capitán Juan Martín,,03550,,,38.3969697,-0.4348134
node,5969597537,El Canyaret,cafe,Sant Joan d'Alacant,Juan Sebastián el Cano,33,03550,,,38.4031472,-0.4401478
node,5969929594,Romeo Playa,restaurant,,,,,,,38.6420079,0.0564114
node,5969980685,Pizzeria Rico Sabor,cafe,,,,,,,38.6431335,0.0516995
node,5970188527,Las Pocicas del Mar,restaurant,,Carrer Sant Pere,39,03590,,+34 966 176 375,38.5938289,-0.0537565
node,5971576015,Bar Restaurante Porta,bar,,Carrer del Pare Porta,7,,,,39.4599221,-0.3354977
node,5973353240,Nerds,bar,,,,,,,39.1485403,-0.4316232
node,5992775986,El Cafe Del Mar,cafe,,Plaça de Lope de Vega,5,46001,,,39.4739398,-0.3770676
node,5992787785,Burritos,restaurant,,Calle Trafalgar,52,,,,39.4580344,-0.3465924
node,5993721186,Bocateria Tandem,cafe,,Carrer d'En Llop,3,46002,,,39.4708509,-0.3772749
node,5993741585,Cerveceria Casa Juan,restaurant,,Carrer de les Illes Canàries,54,46023,,,39.4657646,-0.3541176
node,5993741685,Di Fredo,restaurant,València,Calle San Valero,5,46005,,,39.4640777,-0.3718134
node,6001196527,Bodegas Gargallo,cafe,,,,,,,39.4548013,-0.3582532
node,6001438655,Restaurante Frasquitín,restaurant,,,,,,+34 965 310 446,38.1322960,-0.8504251
node,6001601020,Restaurante Morote,restaurant,,,,,,,38.1313216,-0.8519378
node,6006741685,El Charro Negro,restaurant,,Plaza de Castelar,4,03181,,,37.9762259,-0.6800180
node,6010229786,Alqueria De La Font D'En Corts,restaurant,,Carretera de la Font d'en Corts,54,46013,https://alqueriadencorts.com,+34 962 11 18 82,39.4478667,-0.3601399
node,6010264787,Restaurante La Granja,restaurant,,Camí Vell de Cullera,40,46410,https://restaurantlagranja.es/,+34 961710143,39.1989301,-0.3006368
node,6010265086,Restaurante La Fi de la Fam,restaurant,,Carrer de l'Àlber,3,46410,https://la-fi-de-la-fam.business.site,+34 961 71 02 68,39.2035011,-0.3129837
node,6015241319,Salon perez,cafe,Utiel,Calle de Santa María,17,46300,,,39.5675347,-1.2054267
node,6018523287,Casa Shandor,restaurant,,Carrer Major,25,,,,38.6448583,0.0435751
node,6019819336,lÀrea,cafe,,,,,,,40.0471182,-0.1663600
node,6020440921,Chelsa,cafe,,,,,,,39.9630274,-0.2676515
node,6028055086,Restaurante Castillo,restaurant,,Calle Mayor,90,46110,,+34 963 64 02 42,39.5196485,-0.4137531
node,6030865655,Ruta 66,bar,,,,,,,39.5704581,-1.2029014
node,6032866990,Pizzeria Acqua e Farina,restaurant,València,Carrer Matías Perelló,52,46005,https://pizzeria-acqua-e-farina.eltenedor.rest/,+34 963 12 97 88,39.4623510,-0.3653901
node,6037101586,El Gat Negre,restaurant,,Carrer Ciril Amorós,27,,http://elgatnegre.com,+34962602199,39.7272006,-0.2662825
node,6039019587,Restaurante Milan,restaurant,,Calle del Archiduque Carlos,1,46018,,,39.4672462,-0.3925443
node,6039051288,Villa Ru Restaurant,restaurant,,,,,,,39.4622395,-0.3530837
node,6039051780,Rey Jaime,restaurant,,,,,,,39.4621691,-0.3530153
node,6039075222,Casa Di Roma,restaurant,,,,,https://casadiromavlc.com,,39.4599486,-0.3525324
node,6049568486,Del poble,restaurant,,,,,,,38.9664706,-0.1802583
node,6049584085,Manel,cafe,,,,,,,38.9675861,-0.1795206
node,6060155726,Café dels Sentits,cafe,,,,,,,39.9939248,-0.0670310
node,6060224051,Restaurante singapor,restaurant,,,,,,,39.9782303,-0.0393365
node,6060228657,Malabar,bar,,,,,,+34 964 22 93 01,39.9861420,-0.0348015
node,6060253656,Cafeteria BLESA,cafe,,,,,,,39.9805600,-0.0348919
node,6060260874,IL Toque,restaurant,,,,,,,39.9921022,-0.0609747
node,6066740172,el Llenyé,restaurant,Sant Jordi,Avenida de José Soriano Ramos,16,,,,40.5110724,0.3359184
node,6070463188,Bluebell Coffee Co.,cafe,València,Carrer de Buenos Aires,3,46006,https://bluebellcoffeeco.com/,+34 963 22 54 13,39.4618929,-0.3757748
node,6077542034,Pub Ekus,bar,,,,,,,39.0525468,-0.4571851
node,6077542035,Bar John Lennon,restaurant,,,,,,,39.0505366,-0.4555737
node,6077542036,Bar Hostal,restaurant,,,,,,,39.0503629,-0.4554293
node,6077542038,Bar Jubilats,restaurant,,,,,,,39.0518810,-0.4548275
node,6077559149,Pub Transit,restaurant,,,,,,,39.0530743,-0.4552085
node,6090164898,La Olivera,bar,,,,,,,39.8472924,-0.4894177
node,6093619016,Bar Trotania,bar,Xirivella,Carrer del Palleter,6,,,,39.4643284,-0.4217931
node,6107106683,Bar Prisma,bar,Xirivella,Avinguda del Túria,,,,,39.4652315,-0.4214973
node,6109061308,Bar Lala II,bar,Xirivella,Carrer de Joan XXIII,,,,,39.4643087,-0.4231810
node,6109063237,Restaurante Le Club,restaurant,,Carrer de Romania - Rumanía,26,,,+34 965 855 100,38.5444397,-0.0918175
node,6110435110,L'Infern,bar,,,,,,,39.5017976,-0.3456169
node,6110526373,La sucrera,cafe,,,,,,,39.4970233,-0.3534197
node,6110600493,Fabiola,restaurant,Xirivella,Carrer d'Antonio Sánchez Moscardó,,,,,39.4631849,-0.4232645
node,6114149581,Ladha Kebab,restaurant,Xirivella,Carrer València,,,,,39.4644980,-0.4243829
node,6121586966,UDON,restaurant,,Carrer de Martínez Cubells,8,,https://www.udon.com/us-en/restaurant/udon-valencia-centro,+34963940154,39.4682103,-0.3744426
node,6122103260,Hechizos De Morgana,restaurant,València,Carrer del Clariano,12,46021,,,39.4769389,-0.3515643
node,6122536387,Madness Speciality Coffee,cafe,Alacant / Alicante,calle de San Nicolás,4,03002,https://madnesscoffee.com,+34 965779210,38.3453841,-0.4819865
node,6124348802,Del Poble Pasta & Pizza,restaurant,,,,,,,39.4853398,-0.3633514
node,6127237485,Da Nonna Nina,restaurant,,Calle Alemania,12,03003,,+34 966308025,38.3412753,-0.4885114
node,6127299949,Jia Yi,restaurant,València,Carrer del Doctor Garcia Brustenga,3,46020,https://www.jiayirestaurante.com,,39.4802458,-0.3564611
node,6129374852,Restaurante Centro Social,restaurant,,,,,,,38.6023467,-0.0481732
node,6130594010,Las piramides,restaurant,,,,,,,38.3591127,-0.4821192
node,6131644642,El Chiringuito,restaurant,,,,,,,40.2354944,0.2725574
node,6132372548,Restaurante Nagato,restaurant,València,Carrer del Comte d'Altea,33,46005,,,39.4667709,-0.3664889
node,6135549686,Venta de Sant Jordi,restaurant,,N-340,,03800,https://ventasantjordi.com,+34965547319,38.6744834,-0.4586534
node,6135558187,Restaurante Piero,restaurant,Torreblanca,N-340,,12596,https://www.restaurantepiero.com/,+34964420381,40.2091984,0.1820970
node,6135644585,Restaurant Casanova,restaurant,,Avenida de Valencia,4,12596,,+34 964 42 15 52,40.2156730,0.1873144
node,6136000023,Cafetería Berti,cafe,Xirivella,Avinguda de la Constitució,,,,,39.4629070,-0.4255639
node,6136000033,Bar Las Cadenas,bar,Xirivella,Carrer Juan Antonio Bayot,,,,,39.4630564,-0.4262444
node,6136000047,Mesón Torres,restaurant,Xirivella,Avinguda de la Constitució,,,,,39.4628460,-0.4269698
node,6136000054,Café Les Roques,cafe,Xirivella,Carrer de José Iturbi,,,,,39.4633127,-0.4270930
node,6136055691,El Fresco,restaurant,,,,,,,40.2325415,0.2719578
node,6137501921,Gaudir,restaurant,Alcossebre,Avinguda de València,39,12579,http://restaurantgaudir.com,+34964414489,40.2458998,0.2761538
node,6138974370,Bar El Lugarico,restaurant,San Felipe de Neri,Plaza Cardenal Belluga,16,03158,,+34 865661158,38.1778891,-0.7968716
node,6139158992,Bastard coffee kitchen,restaurant,,Carrer de Leandro de Saralegui,1,46021,https://www.bastardcoffeekitchen.com/,+34 961071847,39.4754114,-0.3486607
